"","MSTI_VAR","MSTI.Variables","Country","Year","Unit.Code","Unit","PowerCode.Code","PowerCode","Value","Flag.Codes","Flags","src","type"
"794","TP_RSXEM","Total researchers per thousand total employment","United Kingdom",2012,"_1000","Per thousand",0,"Units",8.62638192515896,"e","Estimated value","TP","_RSXEM"
"795","TP_RSXEM","Total researchers per thousand total employment","United Kingdom",2013,"_1000","Per thousand",0,"Units",8.91074324436554,"","","TP","_RSXEM"
"796","TP_RSXEM","Total researchers per thousand total employment","United Kingdom",2014,"_1000","Per thousand",0,"Units",8.99388994248289,"e","Estimated value","TP","_RSXEM"
"797","TP_RSXEM","Total researchers per thousand total employment","United Kingdom",2015,"_1000","Per thousand",0,"Units",9.09439158353113,"","","TP","_RSXEM"
"798","TP_RSXEM","Total researchers per thousand total employment","United Kingdom",2016,"_1000","Per thousand",0,"Units",9.10696534608073,"e","Estimated value","TP","_RSXEM"
"799","TP_RSXEM","Total researchers per thousand total employment","United Kingdom",2017,"_1000","Per thousand",0,"Units",9.0358286072935,"p","Provisional value","TP","_RSXEM"
"800","TP_RSXEM","Total researchers per thousand total employment","United States",2011,"_1000","Per thousand",0,"Units",8.82576860585343,"e","Estimated value","TP","_RSXEM"
"801","TP_RSXEM","Total researchers per thousand total employment","United States",2012,"_1000","Per thousand",0,"Units",8.65766058278182,"e","Estimated value","TP","_RSXEM"
"802","TP_RSXEM","Total researchers per thousand total employment","United States",2013,"_1000","Per thousand",0,"Units",8.85421212846735,"e","Estimated value","TP","_RSXEM"
"803","TP_RSXEM","Total researchers per thousand total employment","United States",2014,"_1000","Per thousand",0,"Units",9.02231454485466,"e","Estimated value","TP","_RSXEM"
"804","TP_RSXEM","Total researchers per thousand total employment","United States",2015,"_1000","Per thousand",0,"Units",9.06799337748345,"e","Estimated value","TP","_RSXEM"
"805","TP_RSXEM","Total researchers per thousand total employment","United States",2016,"_1000","Per thousand",0,"Units",8.92848306486268,"e","Estimated value","TP","_RSXEM"
"806","TP_RSXEM","Total researchers per thousand total employment","China (People's Republic of)",2011,"_1000","Per thousand",0,"Units",1.72479193928291,"","","TP","_RSXEM"
"807","TP_RSXEM","Total researchers per thousand total employment","China (People's Republic of)",2012,"_1000","Per thousand",0,"Units",1.83043517939091,"","","TP","_RSXEM"
"808","TP_RSXEM","Total researchers per thousand total employment","China (People's Republic of)",2013,"_1000","Per thousand",0,"Units",1.92790015199345,"","","TP","_RSXEM"
"809","TP_RSXEM","Total researchers per thousand total employment","China (People's Republic of)",2014,"_1000","Per thousand",0,"Units",1.97310175656609,"","","TP","_RSXEM"
"810","TP_RSXEM","Total researchers per thousand total employment","China (People's Republic of)",2015,"_1000","Per thousand",0,"Units",2.09038966572414,"","","TP","_RSXEM"
"811","TP_RSXEM","Total researchers per thousand total employment","China (People's Republic of)",2016,"_1000","Per thousand",0,"Units",2.18055461773385,"","","TP","_RSXEM"
"812","TP_RSXEM","Total researchers per thousand total employment","China (People's Republic of)",2017,"_1000","Per thousand",0,"Units",2.24168238021638,"","","TP","_RSXEM"
"813","TP_RSXEM","Total researchers per thousand total employment","Russia",2011,"_1000","Per thousand",0,"Units",6.31665184808841,"","","TP","_RSXEM"
"814","TP_RSXEM","Total researchers per thousand total employment","Russia",2012,"_1000","Per thousand",0,"Units",6.19566706268782,"","","TP","_RSXEM"
"815","TP_RSXEM","Total researchers per thousand total employment","Russia",2013,"_1000","Per thousand",0,"Units",6.17138014595678,"","","TP","_RSXEM"
"816","TP_RSXEM","Total researchers per thousand total employment","Russia",2014,"_1000","Per thousand",0,"Units",6.21849620486728,"","","TP","_RSXEM"
"817","TP_RSXEM","Total researchers per thousand total employment","Russia",2015,"_1000","Per thousand",0,"Units",6.21066312703944,"","","TP","_RSXEM"
"818","TP_RSXEM","Total researchers per thousand total employment","Russia",2016,"_1000","Per thousand",0,"Units",5.92438495434642,"","","TP","_RSXEM"
"819","TP_RSXEM","Total researchers per thousand total employment","Russia",2017,"_1000","Per thousand",0,"Units",5.69175905058604,"e","Estimated value","TP","_RSXEM"
"820","TP_RSXEM","Total researchers per thousand total employment","OECD - Total",2011,"_1000","Per thousand",0,"Units",7.83019161224426,"e","Estimated value","TP","_RSXEM"
"821","TP_RSXEM","Total researchers per thousand total employment","OECD - Total",2012,"_1000","Per thousand",0,"Units",7.92036826208032,"e","Estimated value","TP","_RSXEM"
"822","TP_RSXEM","Total researchers per thousand total employment","OECD - Total",2013,"_1000","Per thousand",0,"Units",8.09666784622811,"e","Estimated value","TP","_RSXEM"
"823","TP_RSXEM","Total researchers per thousand total employment","OECD - Total",2014,"_1000","Per thousand",0,"Units",8.23078831747961,"e","Estimated value","TP","_RSXEM"
"824","TP_RSXEM","Total researchers per thousand total employment","OECD - Total",2015,"_1000","Per thousand",0,"Units",8.30183458392217,"e","Estimated value","TP","_RSXEM"
"825","TP_RSXEM","Total researchers per thousand total employment","OECD - Total",2016,"_1000","Per thousand",0,"Units",8.28676260240992,"e","Estimated value","TP","_RSXEM"
"826","TP_TT","Total R&D personnel (FTE)","Canada",2011,"FTE","Full time equivalent",0,"Units",239920,"","","TP","_TT"
"827","TP_TT","Total R&D personnel (FTE)","Canada",2012,"FTE","Full time equivalent",0,"Units",231230,"","","TP","_TT"
"828","TP_TT","Total R&D personnel (FTE)","Canada",2013,"FTE","Full time equivalent",0,"Units",232910,"","","TP","_TT"
"829","TP_TT","Total R&D personnel (FTE)","Canada",2014,"FTE","Full time equivalent",0,"Units",236470,"b","Time series break","TP","_TT"
"830","TP_TT","Total R&D personnel (FTE)","Canada",2015,"FTE","Full time equivalent",0,"Units",244879,"","","TP","_TT"
"831","TP_TT","Total R&D personnel (FTE)","Canada",2016,"FTE","Full time equivalent",0,"Units",223146,"","","TP","_TT"
"832","TP_TT","Total R&D personnel (FTE)","France",2011,"FTE","Full time equivalent",0,"Units",402491.7,"","","TP","_TT"
"833","TP_TT","Total R&D personnel (FTE)","France",2012,"FTE","Full time equivalent",0,"Units",411780,"m","Underestimated or based on underestimated data","TP","_TT"
"834","TP_TT","Total R&D personnel (FTE)","France",2013,"FTE","Full time equivalent",0,"Units",416687.34873,"m","Underestimated or based on underestimated data","TP","_TT"
"835","TP_TT","Total R&D personnel (FTE)","France",2014,"FTE","Full time equivalent",0,"Units",423902.7462,"b","Time series break","TP","_TT"
"836","TP_TT","Total R&D personnel (FTE)","France",2015,"FTE","Full time equivalent",0,"Units",428642.8856,"","","TP","_TT"
"837","TP_TT","Total R&D personnel (FTE)","France",2017,"FTE","Full time equivalent",0,"Units",434670,"e","Estimated value","TP","_TT"
"838","TP_TT","Total R&D personnel (FTE)","Germany",2011,"FTE","Full time equivalent",0,"Units",575099.4895,"","","TP","_TT"
"839","TP_TT","Total R&D personnel (FTE)","Germany",2012,"FTE","Full time equivalent",0,"Units",591260.8,"","","TP","_TT"
"840","TP_TT","Total R&D personnel (FTE)","Germany",2013,"FTE","Full time equivalent",0,"Units",588615.0285,"","","TP","_TT"
"841","TP_TT","Total R&D personnel (FTE)","Germany",2014,"FTE","Full time equivalent",0,"Units",605252,"","","TP","_TT"
"842","TP_TT","Total R&D personnel (FTE)","Germany",2015,"FTE","Full time equivalent",0,"Units",640516,"","","TP","_TT"
"843","TP_TT","Total R&D personnel (FTE)","Germany",2016,"FTE","Full time equivalent",0,"Units",657894,"","","TP","_TT"
"844","TP_TT","Total R&D personnel (FTE)","Germany",2017,"FTE","Full time equivalent",0,"Units",681552,"e","Estimated value","TP","_TT"
"845","TP_TT","Total R&D personnel (FTE)","Italy",2011,"FTE","Full time equivalent",0,"Units",228094,"","","TP","_TT"
"846","TP_TT","Total R&D personnel (FTE)","Italy",2012,"FTE","Full time equivalent",0,"Units",240179.2,"","","TP","_TT"
"847","TP_TT","Total R&D personnel (FTE)","Italy",2013,"FTE","Full time equivalent",0,"Units",246764,"","","TP","_TT"
"848","TP_TT","Total R&D personnel (FTE)","Italy",2014,"FTE","Full time equivalent",0,"Units",249467,"","","TP","_TT"
"849","TP_TT","Total R&D personnel (FTE)","Italy",2015,"FTE","Full time equivalent",0,"Units",259167,"","","TP","_TT"
"850","TP_TT","Total R&D personnel (FTE)","Italy",2016,"FTE","Full time equivalent",0,"Units",290040,"b","Time series break","TP","_TT"
"851","TP_TT","Total R&D personnel (FTE)","Italy",2017,"FTE","Full time equivalent",0,"Units",291516,"p","Provisional value","TP","_TT"
"852","TP_TT","Total R&D personnel (FTE)","Japan",2011,"FTE","Full time equivalent",0,"Units",869825,"d","Definition differs","TP","_TT"
"853","TP_TT","Total R&D personnel (FTE)","Japan",2012,"FTE","Full time equivalent",0,"Units",851132,"d","Definition differs","TP","_TT"
"854","TP_TT","Total R&D personnel (FTE)","Japan",2013,"FTE","Full time equivalent",0,"Units",865523,"b; d","Time series break; Definition differs","TP","_TT"
"855","TP_TT","Total R&D personnel (FTE)","Japan",2014,"FTE","Full time equivalent",0,"Units",895285,"d","Definition differs","TP","_TT"
"856","TP_TT","Total R&D personnel (FTE)","Japan",2015,"FTE","Full time equivalent",0,"Units",875005,"d","Definition differs","TP","_TT"
"857","TP_TT","Total R&D personnel (FTE)","Japan",2016,"FTE","Full time equivalent",0,"Units",872340,"d","Definition differs","TP","_TT"
"858","TP_TT","Total R&D personnel (FTE)","Japan",2017,"FTE","Full time equivalent",0,"Units",890749,"d","Definition differs","TP","_TT"
"859","TP_TT","Total R&D personnel (FTE)","Korea",2011,"FTE","Full time equivalent",0,"Units",361374.17631,"","","TP","_TT"
"860","TP_TT","Total R&D personnel (FTE)","Korea",2012,"FTE","Full time equivalent",0,"Units",395989.9928,"","","TP","_TT"
"861","TP_TT","Total R&D personnel (FTE)","Korea",2013,"FTE","Full time equivalent",0,"Units",401443.7103,"","","TP","_TT"
"862","TP_TT","Total R&D personnel (FTE)","Korea",2014,"FTE","Full time equivalent",0,"Units",430868.03707,"","","TP","_TT"
"863","TP_TT","Total R&D personnel (FTE)","Korea",2015,"FTE","Full time equivalent",0,"Units",442027.05255067,"","","TP","_TT"
"864","TP_TT","Total R&D personnel (FTE)","Korea",2016,"FTE","Full time equivalent",0,"Units",447408.20162954,"","","TP","_TT"
"865","TP_TT","Total R&D personnel (FTE)","Korea",2017,"FTE","Full time equivalent",0,"Units",471201.18911279,"","","TP","_TT"
"866","TP_TT","Total R&D personnel (FTE)","Mexico",2011,"FTE","Full time equivalent",0,"Units",73436.135047,"","","TP","_TT"
"867","TP_TT","Total R&D personnel (FTE)","Mexico",2012,"FTE","Full time equivalent",0,"Units",58849.404299,"","","TP","_TT"
"868","TP_TT","Total R&D personnel (FTE)","Mexico",2013,"FTE","Full time equivalent",0,"Units",59073.095097,"","","TP","_TT"
"869","TP_TT","Total R&D personnel (FTE)","United Kingdom",2011,"FTE","Full time equivalent",0,"Units",356258.3,"e","Estimated value","TP","_TT"
"870","TP_TT","Total R&D personnel (FTE)","United Kingdom",2012,"FTE","Full time equivalent",0,"Units",356484.4,"e","Estimated value","TP","_TT"
"871","TP_TT","Total R&D personnel (FTE)","United Kingdom",2013,"FTE","Full time equivalent",0,"Units",377342.9,"e","Estimated value","TP","_TT"
"872","TP_TT","Total R&D personnel (FTE)","United Kingdom",2014,"FTE","Full time equivalent",0,"Units",396280.8,"e","Estimated value","TP","_TT"
"873","TP_TT","Total R&D personnel (FTE)","United Kingdom",2015,"FTE","Full time equivalent",0,"Units",413860,"","","TP","_TT"
"874","TP_TT","Total R&D personnel (FTE)","United Kingdom",2016,"FTE","Full time equivalent",0,"Units",417390,"e","Estimated value","TP","_TT"
"875","TP_TT","Total R&D personnel (FTE)","United Kingdom",2017,"FTE","Full time equivalent",0,"Units",424510,"p","Provisional value","TP","_TT"
"876","TP_TT","Total R&D personnel (FTE)","China (People's Republic of)",2011,"FTE","Full time equivalent",0,"Units",2882903,"","","TP","_TT"
"877","TP_TT","Total R&D personnel (FTE)","China (People's Republic of)",2012,"FTE","Full time equivalent",0,"Units",3246840,"","","TP","_TT"
"878","TP_TT","Total R&D personnel (FTE)","China (People's Republic of)",2013,"FTE","Full time equivalent",0,"Units",3532816.8,"","","TP","_TT"
"879","TP_TT","Total R&D personnel (FTE)","China (People's Republic of)",2014,"FTE","Full time equivalent",0,"Units",3710580,"","","TP","_TT"
"880","TP_TT","Total R&D personnel (FTE)","China (People's Republic of)",2015,"FTE","Full time equivalent",0,"Units",3758847.6,"","","TP","_TT"
"881","TP_TT","Total R&D personnel (FTE)","China (People's Republic of)",2016,"FTE","Full time equivalent",0,"Units",3878056.8,"","","TP","_TT"
"882","TP_TT","Total R&D personnel (FTE)","China (People's Republic of)",2017,"FTE","Full time equivalent",0,"Units",4033597.2,"","","TP","_TT"
"883","TP_TT","Total R&D personnel (FTE)","Russia",2011,"FTE","Full time equivalent",0,"Units",839183,"","","TP","_TT"
"884","TP_TT","Total R&D personnel (FTE)","Russia",2012,"FTE","Full time equivalent",0,"Units",828401,"","","TP","_TT"
"885","TP_TT","Total R&D personnel (FTE)","Russia",2013,"FTE","Full time equivalent",0,"Units",826733,"","","TP","_TT"
"886","TP_TT","Total R&D personnel (FTE)","Russia",2014,"FTE","Full time equivalent",0,"Units",829190,"","","TP","_TT"
"887","TP_TT","Total R&D personnel (FTE)","Russia",2015,"FTE","Full time equivalent",0,"Units",833654,"","","TP","_TT"
"888","TP_TT","Total R&D personnel (FTE)","Russia",2016,"FTE","Full time equivalent",0,"Units",802317,"","","TP","_TT"
"889","TP_TT","Total R&D personnel (FTE)","Russia",2017,"FTE","Full time equivalent",0,"Units",778155,"","","TP","_TT"
"890","TP_TTGRO","Total R&D personnel, compound annual growth rate","Canada",2011,"GRWH","Growth rate",0,"Units",2.94344803913156,"","","TP","_TTGRO"
"891","TP_TTGRO","Total R&D personnel, compound annual growth rate","Canada",2012,"GRWH","Growth rate",0,"Units",-3.6220406802267,"","","TP","_TTGRO"
"892","TP_TTGRO","Total R&D personnel, compound annual growth rate","Canada",2013,"GRWH","Growth rate",0,"Units",0.7265493231847,"","","TP","_TTGRO"
"893","TP_TTGRO","Total R&D personnel, compound annual growth rate","Canada",2014,"GRWH","Growth rate",0,"Units",NA,"b","Time series break","TP","_TTGRO"
"894","TP_TTGRO","Total R&D personnel, compound annual growth rate","Canada",2015,"GRWH","Growth rate",0,"Units",3.55605362202394,"","","TP","_TTGRO"
"895","TP_TTGRO","Total R&D personnel, compound annual growth rate","Canada",2016,"GRWH","Growth rate",0,"Units",-8.8749954058943,"","","TP","_TTGRO"
"896","TP_TTGRO","Total R&D personnel, compound annual growth rate","France",2011,"GRWH","Growth rate",0,"Units",1.19052959719153,"","","TP","_TTGRO"
"897","TP_TTGRO","Total R&D personnel, compound annual growth rate","France",2012,"GRWH","Growth rate",0,"Units",2.30769976126215,"","","TP","_TTGRO"
"898","TP_TTGRO","Total R&D personnel, compound annual growth rate","France",2013,"GRWH","Growth rate",0,"Units",1.191740426927,"","","TP","_TTGRO"
"899","TP_TTGRO","Total R&D personnel, compound annual growth rate","France",2014,"GRWH","Growth rate",0,"Units",NA,"b","Time series break","TP","_TTGRO"
"900","TP_TTGRO","Total R&D personnel, compound annual growth rate","France",2015,"GRWH","Growth rate",0,"Units",1.11821389280729,"","","TP","_TTGRO"
"901","TP_TTGRO","Total R&D personnel, compound annual growth rate","France",2017,"GRWH","Growth rate",0,"Units",0.70059198001782,"e","Estimated value","TP","_TTGRO"
"902","TP_TTGRO","Total R&D personnel, compound annual growth rate","Germany",2011,"GRWH","Growth rate",0,"Units",4.80692666695568,"","","TP","_TTGRO"
"903","TP_TTGRO","Total R&D personnel, compound annual growth rate","Germany",2012,"GRWH","Growth rate",0,"Units",2.81017646425854,"","","TP","_TTGRO"
"904","TP_TTGRO","Total R&D personnel, compound annual growth rate","Germany",2013,"GRWH","Growth rate",0,"Units",-0.4474796062922,"","","TP","_TTGRO"
"905","TP_TTGRO","Total R&D personnel, compound annual growth rate","Germany",2014,"GRWH","Growth rate",0,"Units",2.82646053778084,"","","TP","_TTGRO"
"906","TP_TTGRO","Total R&D personnel, compound annual growth rate","Germany",2015,"GRWH","Growth rate",0,"Units",5.8263334941479,"","","TP","_TTGRO"
"907","TP_TTGRO","Total R&D personnel, compound annual growth rate","Germany",2016,"GRWH","Growth rate",0,"Units",2.71312504293413,"","","TP","_TTGRO"
"908","TP_TTGRO","Total R&D personnel, compound annual growth rate","Germany",2017,"GRWH","Growth rate",0,"Units",3.59602002754242,"e","Estimated value","TP","_TTGRO"
"909","TP_TTGRO","Total R&D personnel, compound annual growth rate","Italy",2011,"GRWH","Growth rate",0,"Units",1.09133649719277,"","","TP","_TTGRO"
"910","TP_TTGRO","Total R&D personnel, compound annual growth rate","Italy",2012,"GRWH","Growth rate",0,"Units",5.298341911668,"","","TP","_TTGRO"
"911","TP_TTGRO","Total R&D personnel, compound annual growth rate","Italy",2013,"GRWH","Growth rate",0,"Units",2.7416195907056,"","","TP","_TTGRO"
"912","TP_TTGRO","Total R&D personnel, compound annual growth rate","Italy",2014,"GRWH","Growth rate",0,"Units",1.09537858034396,"","","TP","_TTGRO"
"913","TP_TTGRO","Total R&D personnel, compound annual growth rate","Italy",2015,"GRWH","Growth rate",0,"Units",3.88828983392593,"","","TP","_TTGRO"
"914","TP_TTGRO","Total R&D personnel, compound annual growth rate","Italy",2016,"GRWH","Growth rate",0,"Units",NA,"b","Time series break","TP","_TTGRO"
"915","TP_TTGRO","Total R&D personnel, compound annual growth rate","Italy",2017,"GRWH","Growth rate",0,"Units",0.5088953247828,"p","Provisional value","TP","_TTGRO"
"916","TP_TTGRO","Total R&D personnel, compound annual growth rate","Japan",2011,"GRWH","Growth rate",0,"Units",-0.9229686261288,"","","TP","_TTGRO"
"917","TP_TTGRO","Total R&D personnel, compound annual growth rate","Japan",2012,"GRWH","Growth rate",0,"Units",-2.1490529704251,"","","TP","_TTGRO"
"918","TP_TTGRO","Total R&D personnel, compound annual growth rate","Japan",2013,"GRWH","Growth rate",0,"Units",NA,"b","Time series break","TP","_TTGRO"
"919","TP_TTGRO","Total R&D personnel, compound annual growth rate","Japan",2014,"GRWH","Growth rate",0,"Units",3.4386145717676,"","","TP","_TTGRO"
"920","TP_TTGRO","Total R&D personnel, compound annual growth rate","Japan",2015,"GRWH","Growth rate",0,"Units",-2.2652004668904,"","","TP","_TTGRO"
"921","TP_TTGRO","Total R&D personnel, compound annual growth rate","Japan",2016,"GRWH","Growth rate",0,"Units",-0.3045696881732,"","","TP","_TTGRO"
"922","TP_TTGRO","Total R&D personnel, compound annual growth rate","Japan",2017,"GRWH","Growth rate",0,"Units",2.11030102941514,"","","TP","_TTGRO"
"923","TP_TTGRO","Total R&D personnel, compound annual growth rate","Korea",2011,"GRWH","Growth rate",0,"Units",7.79940526457508,"","","TP","_TTGRO"
"924","TP_TTGRO","Total R&D personnel, compound annual growth rate","Korea",2012,"GRWH","Growth rate",0,"Units",9.57894026724955,"","","TP","_TTGRO"
"925","TP_TTGRO","Total R&D personnel, compound annual growth rate","Korea",2013,"GRWH","Growth rate",0,"Units",1.37723619262127,"","","TP","_TTGRO"
"926","TP_TTGRO","Total R&D personnel, compound annual growth rate","Korea",2014,"GRWH","Growth rate",0,"Units",7.3296270473415,"","","TP","_TTGRO"
"927","TP_TTGRO","Total R&D personnel, compound annual growth rate","Korea",2015,"GRWH","Growth rate",0,"Units",2.58989168854431,"","","TP","_TTGRO"
"928","TP_TTGRO","Total R&D personnel, compound annual growth rate","Korea",2016,"GRWH","Growth rate",0,"Units",1.21738003314926,"","","TP","_TTGRO"
"929","TP_TTGRO","Total R&D personnel, compound annual growth rate","Korea",2017,"GRWH","Growth rate",0,"Units",5.31795961642896,"","","TP","_TTGRO"
"930","TP_TTGRO","Total R&D personnel, compound annual growth rate","Mexico",2011,"GRWH","Growth rate",0,"Units",3.43529181862401,"","","TP","_TTGRO"
"931","TP_TTGRO","Total R&D personnel, compound annual growth rate","Mexico",2012,"GRWH","Growth rate",0,"Units",-19.863151483482,"","","TP","_TTGRO"
"932","TP_TTGRO","Total R&D personnel, compound annual growth rate","Mexico",2013,"GRWH","Growth rate",0,"Units",0.38010715769268,"","","TP","_TTGRO"
"933","TP_TTGRO","Total R&D personnel, compound annual growth rate","United Kingdom",2011,"GRWH","Growth rate",0,"Units",1.56569659445938,"e","Estimated value","TP","_TTGRO"
"934","TP_TTGRO","Total R&D personnel, compound annual growth rate","United Kingdom",2012,"GRWH","Growth rate",0,"Units",0.06346518803915,"e","Estimated value","TP","_TTGRO"
"935","TP_TTGRO","Total R&D personnel, compound annual growth rate","United Kingdom",2013,"GRWH","Growth rate",0,"Units",5.85116768082978,"e","Estimated value","TP","_TTGRO"
"936","TP_TTGRO","Total R&D personnel, compound annual growth rate","United Kingdom",2014,"GRWH","Growth rate",0,"Units",5.01875084969135,"e","Estimated value","TP","_TTGRO"
"937","TP_TTGRO","Total R&D personnel, compound annual growth rate","United Kingdom",2015,"GRWH","Growth rate",0,"Units",4.43604635904642,"","","TP","_TTGRO"
"938","TP_TTGRO","Total R&D personnel, compound annual growth rate","United Kingdom",2016,"GRWH","Growth rate",0,"Units",0.85294544048713,"e","Estimated value","TP","_TTGRO"
"939","TP_TTGRO","Total R&D personnel, compound annual growth rate","United Kingdom",2017,"GRWH","Growth rate",0,"Units",1.70583866407916,"p","Provisional value","TP","_TTGRO"
"940","TP_TTGRO","Total R&D personnel, compound annual growth rate","China (People's Republic of)",2011,"GRWH","Growth rate",0,"Units",12.8855231016269,"","","TP","_TTGRO"
"941","TP_TTGRO","Total R&D personnel, compound annual growth rate","China (People's Republic of)",2012,"GRWH","Growth rate",0,"Units",12.6239765958133,"","","TP","_TTGRO"
"942","TP_TTGRO","Total R&D personnel, compound annual growth rate","China (People's Republic of)",2013,"GRWH","Growth rate",0,"Units",8.80785009424548,"","","TP","_TTGRO"
"943","TP_TTGRO","Total R&D personnel, compound annual growth rate","China (People's Republic of)",2014,"GRWH","Growth rate",0,"Units",5.03176955000895,"","","TP","_TTGRO"
"944","TP_TTGRO","Total R&D personnel, compound annual growth rate","China (People's Republic of)",2015,"GRWH","Growth rate",0,"Units",1.30081011593874,"","","TP","_TTGRO"
"945","TP_TTGRO","Total R&D personnel, compound annual growth rate","China (People's Republic of)",2016,"GRWH","Growth rate",0,"Units",3.17142945619822,"","","TP","_TTGRO"
"946","TP_TTGRO","Total R&D personnel, compound annual growth rate","China (People's Republic of)",2017,"GRWH","Growth rate",0,"Units",4.010781894685,"","","TP","_TTGRO"
"947","TP_TTGRO","Total R&D personnel, compound annual growth rate","Russia",2011,"GRWH","Growth rate",0,"Units",-0.0963104410518,"","","TP","_TTGRO"
"948","TP_TTGRO","Total R&D personnel, compound annual growth rate","Russia",2012,"GRWH","Growth rate",0,"Units",-1.2848210700169,"","","TP","_TTGRO"
"949","TP_TTGRO","Total R&D personnel, compound annual growth rate","Russia",2013,"GRWH","Growth rate",0,"Units",-0.2013517608018,"","","TP","_TTGRO"
"950","TP_TTGRO","Total R&D personnel, compound annual growth rate","Russia",2014,"GRWH","Growth rate",0,"Units",0.29719389452216,"","","TP","_TTGRO"
"951","TP_TTGRO","Total R&D personnel, compound annual growth rate","Russia",2015,"GRWH","Growth rate",0,"Units",0.53835670955993,"","","TP","_TTGRO"
"952","TP_TTGRO","Total R&D personnel, compound annual growth rate","Russia",2016,"GRWH","Growth rate",0,"Units",-3.7589935392861,"","","TP","_TTGRO"
"953","TP_TTGRO","Total R&D personnel, compound annual growth rate","Russia",2017,"GRWH","Growth rate",0,"Units",-3.0115278624284,"","","TP","_TTGRO"
"954","TP_TTXLF","Total R&D personnel per thousand labour force","Canada",2011,"_1000","Per thousand",0,"Units",12.8397651680162,"","","TP","_TTXLF"
"955","TP_TTXLF","Total R&D personnel per thousand labour force","Canada",2012,"_1000","Per thousand",0,"Units",12.2504662202255,"","","TP","_TTXLF"
"956","TP_TTXLF","Total R&D personnel per thousand labour force","Canada",2013,"_1000","Per thousand",0,"Units",12.192134343281,"","","TP","_TTXLF"
"957","TP_TTXLF","Total R&D personnel per thousand labour force","Canada",2014,"_1000","Per thousand",0,"Units",12.3230133459793,"b","Time series break","TP","_TTXLF"
"958","TP_TTXLF","Total R&D personnel per thousand labour force","Canada",2015,"_1000","Per thousand",0,"Units",12.6535731010849,"e","Estimated value","TP","_TTXLF"
"959","TP_TTXLF","Total R&D personnel per thousand labour force","Canada",2016,"_1000","Per thousand",0,"Units",11.4340035446803,"e","Estimated value","TP","_TTXLF"
"960","TP_TTXLF","Total R&D personnel per thousand labour force","France",2011,"_1000","Per thousand",0,"Units",13.90878563946,"","","TP","_TTXLF"
"961","TP_TTXLF","Total R&D personnel per thousand labour force","France",2012,"_1000","Per thousand",0,"Units",14.0977123225425,"m","Underestimated or based on underestimated data","TP","_TTXLF"
"962","TP_TTXLF","Total R&D personnel per thousand labour force","France",2013,"_1000","Per thousand",0,"Units",14.1732748116117,"m","Underestimated or based on underestimated data","TP","_TTXLF"
"963","TP_TTXLF","Total R&D personnel per thousand labour force","France",2014,"_1000","Per thousand",0,"Units",14.3996344091903,"b; e","Time series break; Estimated value","TP","_TTXLF"
"964","TP_TTXLF","Total R&D personnel per thousand labour force","France",2015,"_1000","Per thousand",0,"Units",14.5237296202444,"e","Estimated value","TP","_TTXLF"
"965","TP_TTXLF","Total R&D personnel per thousand labour force","France",2017,"_1000","Per thousand",0,"Units",14.6335622802339,"e","Estimated value","TP","_TTXLF"
"966","TP_TTXLF","Total R&D personnel per thousand labour force","Germany",2011,"_1000","Per thousand",0,"Units",13.9634703418637,"","","TP","_TTXLF"
"967","TP_TTXLF","Total R&D personnel per thousand labour force","Germany",2012,"_1000","Per thousand",0,"Units",14.3058504718122,"","","TP","_TTXLF"
"968","TP_TTXLF","Total R&D personnel per thousand labour force","Germany",2013,"_1000","Per thousand",0,"Units",14.1178382102511,"","","TP","_TTXLF"
"969","TP_TTXLF","Total R&D personnel per thousand labour force","Germany",2014,"_1000","Per thousand",0,"Units",14.4303459456882,"","","TP","_TTXLF"
"970","TP_TTXLF","Total R&D personnel per thousand labour force","Germany",2015,"_1000","Per thousand",0,"Units",15.2114509011689,"e","Estimated value","TP","_TTXLF"
"971","TP_TTXLF","Total R&D personnel per thousand labour force","Germany",2016,"_1000","Per thousand",0,"Units",15.3260239361157,"e","Estimated value","TP","_TTXLF"
"972","TP_TTXLF","Total R&D personnel per thousand labour force","Germany",2017,"_1000","Per thousand",0,"Units",15.7746681057127,"e","Estimated value","TP","_TTXLF"
"973","TP_TTXLF","Total R&D personnel per thousand labour force","Italy",2011,"_1000","Per thousand",0,"Units",9.24972572483301,"","","TP","_TTXLF"
"974","TP_TTXLF","Total R&D personnel per thousand labour force","Italy",2012,"_1000","Per thousand",0,"Units",9.5094161469062,"","","TP","_TTXLF"
"975","TP_TTXLF","Total R&D personnel per thousand labour force","Italy",2013,"_1000","Per thousand",0,"Units",9.76927257273677,"","","TP","_TTXLF"
"976","TP_TTXLF","Total R&D personnel per thousand labour force","Italy",2014,"_1000","Per thousand",0,"Units",9.77729739661384,"","","TP","_TTXLF"
"977","TP_TTXLF","Total R&D personnel per thousand labour force","Italy",2015,"_1000","Per thousand",0,"Units",10.1564076066348,"e","Estimated value","TP","_TTXLF"
"978","TP_TTXLF","Total R&D personnel per thousand labour force","Italy",2016,"_1000","Per thousand",0,"Units",11.2531747102019,"b; e","Time series break; Estimated value","TP","_TTXLF"
"979","TP_TTXLF","Total R&D personnel per thousand labour force","Italy",2017,"_1000","Per thousand",0,"Units",11.2344942001789,"e; p","Estimated value; Provisional value","TP","_TTXLF"
"980","TP_TTXLF","Total R&D personnel per thousand labour force","Japan",2011,"_1000","Per thousand",0,"Units",13.1971627977545,"d","Definition differs","TP","_TTXLF"
